,source_name,data_name,lineage_id,cell_id,predecessor_id,frame_idx,cell_num,cell_area,time_min,time_h,num_nuclei,total_green_raw,norm_green_raw,norm_green_bg_cor,total_red_raw,norm_red_raw,norm_red_bg_cor,nuclear_area1,nuclear_green_raw1,norm_nuclear_green_raw1,norm_nuclear_green_bg_cor1,norm_nuclear_red_raw1,norm_nuclear_red_bg_cor1,dna_area1,dna_green_raw1,norm_dna_green_raw1,norm_dna_green_bg_cor1,dna_red_raw1,norm_dna_red_raw1,norm_dna_red_bg_cor1,nuclear_area2,nuclear_green_raw2,norm_nuclear_green_raw2,norm_nuclear_green_bg_cor2,nuclear_red_raw2,norm_nuclear_red_raw2,norm_nuclear_red_bg_cor2,dna_area2,dna_green_raw2,norm_dna_green_raw2,norm_dna_green_bg_cor2,dna_red_raw2,norm_dna_red_raw2,norm_dna_red_bg_cor2,nuclear_area,nuclear_green_raw,norm_nuclear_green_raw,norm_nuclear_green_bg_cor,nuclear_red_raw,norm_nuclear_red_raw,norm_nuclear_red_bg_cor,dna_area,dna_green_raw,norm_dna_green_raw,norm_dna_green_bg_cor,dna_red_raw,norm_dna_red_raw,norm_dna_red_bg_cor,directory,mitosis_h
334,262,262-1,f42a68b9-770d-4ffb-843c-2d369b945b8b,d375b45f-ec77-465b-829b-75e1ac35c4ba,0d429396-2243-4b59-a4c6-b91dc785a504,70,4,45.66235338,691,11.51666667,1,765425,16762.71465,10198.53525,1643700,35996.83061,24957.91196,5.196968897,378696,72868.62929,66304.44989,53258.92948,42220.01082,5.363374305,403370,75208.25082,68644.07142,282879,52742.72946,41703.81081,,,,,,,,,,,,,,,5.196968897,378696,72868.62929,66304.44989,276785,53258.92948,42220.01082,5.363374305,403370,75208.25082,68644.07142,282879,52742.72946,41703.81081,/mnt/d/2018-08-15-xi-ming/262,-1
335,262,262-1,f42a68b9-770d-4ffb-843c-2d369b945b8b,1fea8968-6106-437a-b2af-bce0b4921ae0,d375b45f-ec77-465b-829b-75e1ac35c4ba,71,5,46.70215447,701,11.68333333,1,771025,16509.40966,9945.230259,1698611,36371.1486,25332.22995,5.632183041,396899,70469.83329,63905.65389,53262.4735,42223.55485,5.414575969,405799,74945.66561,68381.48621,288570,53295.03208,42256.11343,,,,,,,,,,,,,,,5.632183041,396899,70469.83329,63905.65389,299984,53262.4735,42223.55485,5.414575969,405799,74945.66561,68381.48621,288570,53295.03208,42256.11343,/mnt/d/2018-08-15-xi-ming/262,-0.833333333
336,262,262-1,f42a68b9-770d-4ffb-843c-2d369b945b8b,9499cfed-d3a1-4b70-b7da-bfd10e9a5324,1fea8968-6106-437a-b2af-bce0b4921ae0,72,6,47.64478582,711,11.85,1,772072,16204.7533,9640.573897,1739781,36515.66421,25476.74555,5.964993858,374241,62739.54491,56175.36551,53538.02663,42499.10798,5.542580129,387361,69888.20927,63324.02987,296969,53579.55917,42540.64052,,,,,,,,,,,,,,,5.964993858,374241,62739.54491,56175.36551,319354,53538.02663,42499.10798,5.542580129,387361,69888.20927,63324.02987,296969,53579.55917,42540.64052,/mnt/d/2018-08-15-xi-ming/262,-0.666666667
337,262,262-1,f42a68b9-770d-4ffb-843c-2d369b945b8b,e2772e86-aff9-4e6c-a85d-727dc52efd2a,9499cfed-d3a1-4b70-b7da-bfd10e9a5324,73,6,48.66773196,721,12.01666667,1,771490,15852.18725,9288.007848,1778585,36545.46715,25506.5485,9.689914915,419367,43278.70819,36714.52879,47484.31788,36445.39922,5.708985538,385977,67608.68415,61044.50475,282340,49455.37139,38416.45273,,,,,,,,,,,,,,,9.689914915,419367,43278.70819,36714.52879,460119,47484.31788,36445.39922,5.708985538,385977,67608.68415,61044.50475,282340,49455.37139,38416.45273,/mnt/d/2018-08-15-xi-ming/262,-0.5
338,262,262-1,f42a68b9-770d-4ffb-843c-2d369b945b8b,5a948dce-fa7e-482c-bfec-e607d523b10b,e2772e86-aff9-4e6c-a85d-727dc52efd2a,74,6,49.74744418,731,12.18333333,1,780896,15697.20843,9133.029028,1829444,36774.63295,25735.7143,8.768284962,397286,45309.43072,38745.25132,48652.958,37614.03935,7.347438786,395434,53819.29833,47255.11893,361991,49267.64422,38228.72556,,,,,,,,,,,,,,,8.768284962,397286,45309.43072,38745.25132,426603,48652.958,37614.03935,7.347438786,395434,53819.29833,47255.11893,361991,49267.64422,38228.72556,/mnt/d/2018-08-15-xi-ming/262,-0.333333333
339,262,262-1,f42a68b9-770d-4ffb-843c-2d369b945b8b,9ee07c92-fc10-4610-8f80-b36eb1008ea4,5a948dce-fa7e-482c-bfec-e607d523b10b,75,6,50.5667669,741,12.35,1,792814,15678.55824,9114.378844,1894291,37461.18481,26422.26616,8.448274562,222232,26305.01629,19740.83689,49144.3545,38105.43585,3.033698593,184278,60743.67455,54179.49515,145630,48004.10968,36965.19103,,,,,,,,,,,,,,,8.448274562,222232,26305.01629,19740.83689,415185,49144.3545,38105.43585,3.033698593,184278,60743.67455,54179.49515,145630,48004.10968,36965.19103,/mnt/d/2018-08-15-xi-ming/262,-0.166666667
340,262,262-1,f42a68b9-770d-4ffb-843c-2d369b945b8b,1fd7102e-eb08-499f-ab77-8bfd44d7fc97,9ee07c92-fc10-4610-8f80-b36eb1008ea4,76,6,50.25402337,751,12.51666667,2,808555,16089.35854,9525.179138,1935223,38508.81721,27469.89855,2.867293185,169225,59019.07796,52454.89856,56064.02612,45025.10747,3.200104001,196074,61271.13367,54706.95427,172036,53759.5028,42720.58415,3.660918977,189717,51822.23403,45258.05463,208205,56872.33214,45833.41349,2.944095681,188937,64174.88441,57610.70501,171342,58198.51614,47159.59749,6.528212162,358942,54983.20078,48419.02138,368957,56517.31146,45478.3928,6.144199682,385011,62662.51423,56098.33483,343378,55886.53003,44847.61137,/mnt/d/2018-08-15-xi-ming/262,0
341,262,262-1,f42a68b9-770d-4ffb-843c-2d369b945b8b,5ffb49d7-a618-43d4-a63c-2a7e13157816,1fd7102e-eb08-499f-ab77-8bfd44d7fc97,77,6,49.08683097,761,12.68333333,2,854728,17412.57244,10848.39304,1961836,39966.64607,28927.72742,2.764889857,175470,63463.64922,56899.46982,60576.01159,49537.09294,2.931295265,194686,66416.37311,59852.19371,175384,59831.57074,48792.65209,3.558515649,184838,51942.44405,45378.26465,218636,61440.2244,50401.30575,3.008097761,184264,61255.98789,54691.80849,179942,59819.19948,48780.28082,6.323405506,360308,56980.05603,50415.87663,386122,61062.34997,50023.43132,5.939393026,378950,63802.81594,57238.63654,355326,59825.30512,48786.38647,/mnt/d/2018-08-15-xi-ming/262,0.166666667
346,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,634cb670-f9e1-4646-b0bf-6fc965f38914,cd958cf4-47b0-4ee5-9bb0-9d94276cc9c4,82,7,30.72492754,811,13.51666667,1,612588,19937.81756,13373.63816,1128492,36728.87425,25689.9556,3.673719393,315728,85942.3288,79378.1494,56113.9755,45075.05684,3.635318145,345648,95080.53662,88516.35722,200397,55125.024,44086.10535,,,,,,,,,,,,,,,3.673719393,315728,85942.3288,79378.1494,206147,56113.9755,45075.05684,3.635318145,345648,95080.53662,88516.35722,200397,55125.024,44086.10535,/mnt/d/2018-08-15-xi-ming/262,-2.5
347,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,d520205d-6347-4844-930c-64a99f4de9d0,634cb670-f9e1-4646-b0bf-6fc965f38914,83,7,31.95315476,821,13.68333333,1,639727,20020.77744,13456.59804,1167837,36548.40997,25509.49132,3.904126881,350044,89659.99586,83095.81646,56372.65558,45333.73693,3.763322305,359152,95434.82351,88870.64411,208336,55359.59536,44320.6767,,,,,,,,,,,,,,,3.904126881,350044,89659.99586,83095.81646,220086,56372.65558,45333.73693,3.763322305,359152,95434.82351,88870.64411,208336,55359.59536,44320.6767,/mnt/d/2018-08-15-xi-ming/262,-2.333333333
348,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,f44376e2-711b-4436-94fc-f84e3ef76cd5,d520205d-6347-4844-930c-64a99f4de9d0,84,7,33.80777059,831,13.85,1,655240,19381.34307,12817.16367,1223316,36184.46229,25145.54364,4.147334785,333166,80332.55507,73768.37567,55435.60188,44396.68322,3.891326465,331795,85265.26956,78701.09016,215325,55334.60169,44295.68304,,,,,,,,,,,,,,,4.147334785,333166,80332.55507,73768.37567,229910,55435.60188,44396.68322,3.891326465,331795,85265.26956,78701.09016,215325,55334.60169,44295.68304,/mnt/d/2018-08-15-xi-ming/262,-2.166666667
349,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,5ca1a511-de23-4177-9979-ba6b9aa7924e,f44376e2-711b-4436-94fc-f84e3ef76cd5,85,7,34.8912924,841,14.01666667,1,661324,18953.84076,12389.66136,1251959,35881.70326,24842.7846,4.761754753,337474,70871.77259,64307.59319,53285.60859,42246.68994,4.108933537,333624,81194.79105,74630.61166,220238,53599.79615,42560.8775,,,,,,,,,,,,,,,4.761754753,337474,70871.77259,64307.59319,253733,53285.60859,42246.68994,4.108933537,333624,81194.79105,74630.61166,220238,53599.79615,42560.8775,/mnt/d/2018-08-15-xi-ming/262,-2
350,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,188f882c-f991-4d05-a851-88c10c381765,5ca1a511-de23-4177-9979-ba6b9aa7924e,86,7,35.90034283,851,14.18333333,1,681324,18978.20317,12414.02377,1288054,35878.59888,24839.68023,4.544147681,336112,73965.90595,67401.72655,54956.40052,43917.48187,4.249738113,332729,78294.00098,71729.82158,231709,54523.12444,43484.20579,,,,,,,,,,,,,,,4.544147681,336112,73965.90595,67401.72655,249730,54956.40052,43917.48187,4.249738113,332729,78294.00098,71729.82158,231709,54523.12444,43484.20579,/mnt/d/2018-08-15-xi-ming/262,-1.833333333
351,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,aee0fb03-6cd1-4e57-a428-6805c751507d,188f882c-f991-4d05-a851-88c10c381765,87,7,37.50964752,861,14.35,1,693140,18478.9793,11914.7999,1340881,35747.62997,24708.71132,4.416143521,345708,78282.78188,71718.60248,54712.89573,43673.97708,4.403343105,367771,83520.85931,76956.67992,239991,54501.99866,43463.08,,,,,,,,,,,,,,,4.416143521,345708,78282.78188,71718.60248,241620,54712.89573,43673.97708,4.403343105,367771,83520.85931,76956.67992,239991,54501.99866,43463.08,/mnt/d/2018-08-15-xi-ming/262,-1.666666667
352,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,4e0a1281-d179-4b33-b5dc-25c71875f510,aee0fb03-6cd1-4e57-a428-6805c751507d,88,7,39.61445373,871,14.51666667,1,706050,17823.04017,11258.86077,1387114,35015.35095,23976.43229,4.748954337,349732,73644.00143,67079.82203,54085.59059,43046.67193,4.646551009,357913,77027.67048,70463.49108,251382,54100.7727,43061.85405,,,,,,,,,,,,,,,4.748954337,349732,73644.00143,67079.82203,256850,54085.59059,43046.67193,4.646551009,357913,77027.67048,70463.49108,251382,54100.7727,43061.85405,/mnt/d/2018-08-15-xi-ming/262,-1.5
353,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,19c6ba6a-c1f6-4bff-a44d-2065fcc4738d,4e0a1281-d179-4b33-b5dc-25c71875f510,89,9,41.32197642,881,14.68333333,1,714233,17284.57983,10720.40043,1434736,34720.89489,23681.97624,5.094565569,341758,67082.85434,60518.67494,52586.62321,41547.70455,4.787355585,342203,71480.58963,64916.41023,251612,52557.61673,41518.69808,,,,,,,,,,,,,,,5.094565569,341758,67082.85434,60518.67494,267906,52586.62321,41547.70455,4.787355585,342203,71480.58963,64916.41023,251612,52557.61673,41518.69808,/mnt/d/2018-08-15-xi-ming/262,-1.333333333
354,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,5106eb7b-ebe3-4de7-9d35-1e9e57a9aa58,19c6ba6a-c1f6-4bff-a44d-2065fcc4738d,90,10,44.01320737,891,14.85,1,731666,16623.78281,10059.60341,1501712,34119.57659,23080.65794,5.132966817,344700,67154.1454,60589.966,52266.8487,41227.93004,5.132966817,359025,69944.92908,63380.74968,268674,52342.82815,41303.90949,,,,,,,,,,,,,,,5.132966817,344700,67154.1454,60589.966,268284,52266.8487,41227.93004,5.132966817,359025,69944.92908,63380.74968,268674,52342.82815,41303.90949,/mnt/d/2018-08-15-xi-ming/262,-1.166666667
355,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,bd8f9013-374a-4226-bfa4-0dc2870d522c,5106eb7b-ebe3-4de7-9d35-1e9e57a9aa58,91,10,45.50145804,901,15.01666667,1,735080,16155.08671,9590.907309,1556726,34212.6619,23173.74325,5.312172641,361712,68091.16051,61526.98111,51687.13793,40648.21927,5.286571809,382172,72291.08272,65726.90332,264496,50031.66694,38992.74828,,,,,,,,,,,,,,,5.312172641,361712,68091.16051,61526.98111,274571,51687.13793,40648.21927,5.286571809,382172,72291.08272,65726.90332,264496,50031.66694,38992.74828,/mnt/d/2018-08-15-xi-ming/262,-1
356,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,c122d7ec-1f51-4825-8152-19b5754bc6d1,bd8f9013-374a-4226-bfa4-0dc2870d522c,92,10,47.79691565,911,15.18333333,1,749191,15674.4633,9110.283896,1614721,33782.95394,22744.03529,5.504178881,342959,62308.83977,55744.66037,51330.63552,40291.71687,5.491378465,370778,67520.02295,60955.84355,273858,49870.53829,38831.61963,,,,,,,,,,,,,,,5.504178881,342959,62308.83977,55744.66037,282533,51330.63552,40291.71687,5.491378465,370778,67520.02295,60955.84355,273858,49870.53829,38831.61963,/mnt/d/2018-08-15-xi-ming/262,-0.833333333
357,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,d2172e12-18fc-4dab-aab0-ecc13d6b60e1,c122d7ec-1f51-4825-8152-19b5754bc6d1,93,10,50.42377735,921,15.35,1,756387,15000.6017,8436.422297,1688249,33481.20845,22442.28979,6.028995938,361352,59935.68477,53371.50537,50246.34336,39207.42471,5.849790114,369043,63086.53692,56522.35753,286400,48959.02151,37920.10286,,,,,,,,,,,,,,,6.028995938,361352,59935.68477,53371.50537,302935,50246.34336,39207.42471,5.849790114,369043,63086.53692,56522.35753,286400,48959.02151,37920.10286,/mnt/d/2018-08-15-xi-ming/262,-0.666666667
358,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,5d2a35fc-1849-4694-81a5-dc7a76ee326b,d2172e12-18fc-4dab-aab0-ecc13d6b60e1,94,10,52.02764401,931,15.51666667,1,745110,14321.42497,7757.245569,1736760,33381.48465,22342.566,7.219434626,338903,46943.14965,40378.97025,47521.17275,36482.2541,6.18260093,340002,54993.36022,48429.18082,300884,48666.2496,37627.33094,,,,,,,,,,,,,,,7.219434626,338903,46943.14965,40378.97025,343076,47521.17275,36482.2541,6.18260093,340002,54993.36022,48429.18082,300884,48666.2496,37627.33094,/mnt/d/2018-08-15-xi-ming/262,-0.5
359,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,4312792b-5cc9-4d4f-80f9-b49c2ccffbef,5d2a35fc-1849-4694-81a5-dc7a76ee326b,95,10,54.11626048,941,15.68333333,1,748888,13838.50239,7274.322991,1796554,33198.04406,22159.12541,5.811388866,323155,55607.18917,49043.00977,47307.27996,36268.3613,6.208201762,343356,55306.83653,48742.65713,283782,45710.82109,34671.90243,,,,,,,,,,,,,,,5.811388866,323155,55607.18917,49043.00977,274921,47307.27996,36268.3613,6.208201762,343356,55306.83653,48742.65713,283782,45710.82109,34671.90243,/mnt/d/2018-08-15-xi-ming/262,-0.333333333
360,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,acc54362-fcd0-4f25-bbf2-8ac4d578068c,4312792b-5cc9-4d4f-80f9-b49c2ccffbef,96,10,55.12220334,951,15.85,1,736217,13356.08803,6791.908628,1837261,33330.6887,22291.77005,7.52664461,294718,39156.62493,32592.44553,43787.90511,32748.98646,6.835422146,284510,41622.88648,35058.70708,306038,44772.36277,33733.44412,,,,,,,,,,,,,,,7.52664461,294718,39156.62493,32592.44553,329576,43787.90511,32748.98646,6.835422146,284510,41622.88648,35058.70708,306038,44772.36277,33733.44412,/mnt/d/2018-08-15-xi-ming/262,-0.166666667
361,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,811ba697-46d9-4ef7-a562-cc845b7dd8af,acc54362-fcd0-4f25-bbf2-8ac4d578068c,97,10,55.71503424,961,16.01666667,2,742567,13327.94658,6763.76718,1901857,34135.43626,23096.51761,3.008097761,113186,37627.10158,31062.92218,45839.93306,34801.01441,3.187303585,131304,41195.95028,34631.77088,143831,45126.23168,34087.31303,5.107365985,165921,32486.60865,25922.42925,231493,45325.32046,34286.40181,3.494513569,161596,46242.77365,39678.59426,164567,47092.96351,36054.04486,8.115463746,279107,34391.99641,27827.81701,369384,45516.06803,34477.14938,6.681817154,292900,43835.38089,37271.20149,308398,46154.80982,35115.89117,/mnt/d/2018-08-15-xi-ming/262,0
362,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,c721a3c2-2c1f-4df8-9ad1-45b23154b98c,811ba697-46d9-4ef7-a562-cc845b7dd8af,98,10,56.31053791,971,16.18333333,2,777069,13799.70835,7235.528947,1958643,34782.88563,23743.96698,3.443311905,149697,43474.71392,36910.53452,50751.71951,39712.80086,3.494513569,161988,46354.9495,39790.7701,175885,50331.75477,39292.83612,3.788923137,172085,45417.91791,38853.73851,196766,51931.90595,40892.9873,3.238505249,158646,48987.41481,42423.23541,170386,52612.54403,41573.62538,7.232235042,321782,44492.74645,37928.56705,371520,51370.01188,40331.09322,6.733018818,320634,47621.13529,41056.95589,346271,51428.78839,40389.86974,/mnt/d/2018-08-15-xi-ming/262,0.166666667
363,262,262-1,fcb33a2d-7379-4435-afb6-689d50c5cf74,4e26b8f9-0be7-4c19-8440-c18562a936f7,c721a3c2-2c1f-4df8-9ad1-45b23154b98c,99,11,55.834845,981,16.35,2,839180,15029.68263,8465.503229,1987893,35603.08979,24564.17114,3.366509409,175194,52040.25259,45476.0732,52949.50299,41910.58433,3.430511489,191450,55808.00432,49243.82492,177454,51728.14625,40689.22759,3.366509409,184176,54708.29801,48144.11861,183359,54465.61341,43426.69476,3.238505249,182503,56354.08498,49789.90558,174718,53950.19819,42911.27953,6.733018818,359370,53374.2753,46810.0959,361614,53707.5582,42668.63954,6.669016738,373953,56073.1836,49509.00421,352172,52807.1849,41768.26625,/mnt/d/2018-08-15-xi-ming/262,0.333333333
364,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,97a5cc47-8416-414b-af28-a568ba23e87d,5ffb49d7-a618-43d4-a63c-2a7e13157816,78,7,28.15663669,771,12.85,1,497052,17653.10273,11088.92333,1080830,38386.33186,27347.41321,3.507313985,222095,63323.38677,56759.20737,60492.44548,49453.52682,3.366509409,228760,67951.68889,61387.50949,203958,60584.41407,49545.49542,,,,,,,,,,,,,,,3.507313985,222095,63323.38677,56759.20737,212166,60492.44548,49453.52682,3.366509409,228760,67951.68889,61387.50949,203958,60584.41407,49545.49542,/mnt/d/2018-08-15-xi-ming/262,-2.166666667
365,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,34af7f03-740e-495d-ad6c-265f1797c8b1,97a5cc47-8416-414b-af28-a568ba23e87d,79,8,26.73718512,781,13.01666667,1,511411,19127.33138,12563.15198,1057630,39556.52008,28517.60143,3.481713153,206587,59334.87077,52770.69137,59700.78259,48661.86394,3.276906497,210877,64352.46175,57788.28235,190344,58086.49108,47047.57243,,,,,,,,,,,,,,,3.481713153,206587,59334.87077,52770.69137,207861,59700.78259,48661.86394,3.276906497,210877,64352.46175,57788.28235,190344,58086.49108,47047.57243,/mnt/d/2018-08-15-xi-ming/262,-2
366,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,e8bc236a-c364-48fe-b3d9-c9af5e4b108c,34af7f03-740e-495d-ad6c-265f1797c8b1,80,8,28.76584541,791,13.18333333,1,567580,19731.03838,13166.85899,1121592,38990.40629,27951.48764,3.622517729,229161,63260.14588,56695.96648,58740.36124,47701.44259,3.545715233,253983,71630.96394,65066.78454,200877,56653.44981,45614.53116,,,,,,,,,,,,,,,3.622517729,229161,63260.14588,56695.96648,212788,58740.36124,47701.44259,3.545715233,253983,71630.96394,65066.78454,200877,56653.44981,45614.53116,/mnt/d/2018-08-15-xi-ming/262,-1.833333333
367,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,65f66adc-4df0-4e94-9878-05586162e95d,e8bc236a-c364-48fe-b3d9-c9af5e4b108c,81,8,29.66531622,801,13.35,1,602691,20316.35178,13752.17238,1151389,38812.63195,27773.71329,3.891326465,308596,79303.54926,72739.36986,58992.99431,47954.07565,3.532914817,300739,85124.8942,78560.7148,211166,59771.04203,48732.12337,,,,,,,,,,,,,,,3.891326465,308596,79303.54926,72739.36986,229561,58992.99431,47954.07565,3.532914817,300739,85124.8942,78560.7148,211166,59771.04203,48732.12337,/mnt/d/2018-08-15-xi-ming/262,-1.666666667
368,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,6f3d67f7-b34d-4553-a65b-13f7f4b817c2,65f66adc-4df0-4e94-9878-05586162e95d,82,8,31.47194662,811,13.51666667,1,621217,19738.75361,13174.57421,1200837,38155.79044,27116.87179,3.980929377,321695,80809.01959,74244.84019,55626.9602,44588.04154,3.776122721,338120,89541.5814,82977.402,208551,55228.87242,44189.95377,,,,,,,,,,,,,,,3.980929377,321695,80809.01959,74244.84019,221447,55626.9602,44588.04154,3.776122721,338120,89541.5814,82977.402,208551,55228.87242,44189.95377,/mnt/d/2018-08-15-xi-ming/262,-1.5
369,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,d5d991c4-c340-430e-96ab-644b9a627a81,6f3d67f7-b34d-4553-a65b-13f7f4b817c2,83,8,33.47585516,821,13.68333333,1,645867,19293.51758,12729.33818,1250071,37342.4665,26303.54785,4.134534369,336858,81474.229,74910.0496,55490.6501,44451.73145,3.968128961,363361,91569.85662,85005.67722,218737,55123.46049,44084.54184,,,,,,,,,,,,,,,4.134534369,336858,81474.229,74910.0496,229428,55490.6501,44451.73145,3.968128961,363361,91569.85662,85005.67722,218737,55123.46049,44084.54184,/mnt/d/2018-08-15-xi-ming/262,-1.333333333
370,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,d5b207da-4d8f-4586-b789-d1dbcdb40da4,d5d991c4-c340-430e-96ab-644b9a627a81,84,8,35.66223816,831,13.85,1,661791,18557.19198,11993.01258,1302672,36528.04948,25489.13083,4.416143521,310399,70287.34427,63723.16487,56141.74422,45102.82557,4.147334785,331326,79888.89665,73324.71725,226620,54642.32133,43603.40268,,,,,,,,,,,,,,,4.416143521,310399,70287.34427,63723.16487,247930,56141.74422,45102.82557,4.147334785,331326,79888.89665,73324.71725,226620,54642.32133,43603.40268,/mnt/d/2018-08-15-xi-ming/262,-1.166666667
371,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,75bf9a4f-591e-44d9-b80d-384e0be0f1c7,d5b207da-4d8f-4586-b789-d1dbcdb40da4,85,8,37.57703939,841,14.01666667,1,675247,17969.67007,11405.49067,1342696,35731.8198,24692.90115,4.569748513,299169,65467.27881,58903.09941,53455.23923,42416.32058,4.313740193,321036,74421.72816,67857.54876,227890,52828.86539,41789.94674,,,,,,,,,,,,,,,4.569748513,299169,65467.27881,58903.09941,244277,53455.23923,42416.32058,4.313740193,321036,74421.72816,67857.54876,227890,52828.86539,41789.94674,/mnt/d/2018-08-15-xi-ming/262,-1
372,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,9bf1b710-9947-465d-9f1a-6af1742ff37e,75bf9a4f-591e-44d9-b80d-384e0be0f1c7,86,8,40.21205318,851,14.18333333,1,684566,17023.90069,10459.72129,1408533,35027.63198,23988.71333,4.966561409,355788,71636.68596,65072.50656,53824.16082,42785.24216,4.748954337,352372,74199.91328,67635.73388,260469,54847.65308,43808.73443,,,,,,,,,,,,,,,4.966561409,355788,71636.68596,65072.50656,267321,53824.16082,42785.24216,4.748954337,352372,74199.91328,67635.73388,260469,54847.65308,43808.73443,/mnt/d/2018-08-15-xi-ming/262,-0.833333333
373,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,c734bce2-6485-4125-9463-a79254a72fd0,9bf1b710-9947-465d-9f1a-6af1742ff37e,87,8,41.22586783,861,14.35,1,697494,16918.84336,10354.66396,1452947,35243.57585,24204.6572,5.056164321,334255,66108.41317,59544.23377,52596.58965,41557.67099,4.825756833,348678,72253.53702,65689.35762,256093,53067.94537,42029.02672,,,,,,,,,,,,,,,5.056164321,334255,66108.41317,59544.23377,265937,52596.58965,41557.67099,4.825756833,348678,72253.53702,65689.35762,256093,53067.94537,42029.02672,/mnt/d/2018-08-15-xi-ming/262,-0.666666667
374,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,a571ef19-285f-499b-8e96-75df7aa20999,c734bce2-6485-4125-9463-a79254a72fd0,88,8,43.59438995,871,14.51666667,1,708608,16254.56855,9690.389153,1518985,34843.58886,23804.6702,5.337773473,354686,66448.30504,59884.12564,51660.30394,40621.38529,5.094565569,367529,72141.38183,65577.20243,266418,52294.54727,41255.62862,,,,,,,,,,,,,,,5.337773473,354686,66448.30504,59884.12564,275751,51660.30394,40621.38529,5.094565569,367529,72141.38183,65577.20243,266418,52294.54727,41255.62862,/mnt/d/2018-08-15-xi-ming/262,-0.5
375,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,0f3c2b5c-4a22-4b79-9846-10274e1051f6,a571ef19-285f-499b-8e96-75df7aa20999,89,10,45.9685059,881,14.68333333,1,718376,15627.56905,9063.38965,1584270,34464.24827,23425.32962,5.427376385,333136,61380.67021,54816.49081,46012.10277,34973.18411,5.248170561,344865,65711.46954,59147.29014,236050,44977.57785,33938.6592,,,,,,,,,,,,,,,5.427376385,333136,61380.67021,54816.49081,249725,46012.10277,34973.18411,5.248170561,344865,65711.46954,59147.29014,236050,44977.57785,33938.6592,/mnt/d/2018-08-15-xi-ming/262,-0.333333333
376,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,4f6ba46d-50bb-42f9-ac41-6188079e619d,0f3c2b5c-4a22-4b79-9846-10274e1051f6,90,11,46.69641353,891,14.85,1,720318,15425.55296,8861.373561,1637526,35067.48969,24028.57104,8.243467906,60876,7384.756111,820.5767122,43780.96744,32742.04879,2.982496929,168931,56640.79596,50076.61656,127722,42823.84963,31784.93098,,,,,,,,,,,,,,,8.243467906,60876,7384.756111,820.5767122,360907,43780.96744,32742.04879,2.982496929,168931,56640.79596,50076.61656,127722,42823.84963,31784.93098,/mnt/d/2018-08-15-xi-ming/262,-0.166666667
377,262,262-1,97a5cc47-8416-414b-af28-a568ba23e87d,37eb793b-c571-4f4f-b64d-81264d16251e,4f6ba46d-50bb-42f9-ac41-6188079e619d,91,11,46.30827277,901,15.01666667,2,732943,15827.47436,9263.294964,1683705,36358.62232,25319.70367,2.803291105,147628,52662.38663,46098.20723,51689.60147,40650.68281,2.726488609,170210,62428.2821,55864.1027,137919,50584.84366,39545.925,3.392110241,170728,50330.9114,43766.732,173511,51151.34464,40112.42599,2.905694433,165500,56957.12465,50392.94525,155418,53487.3861,42448.46744,6.195401346,318356,51385.85577,44821.67637,318412,51394.89473,40355.97608,5.632183041,335710,59605.66223,53041.48283,293337,52082.29169,41043.37303,/mnt/d/2018-08-15-xi-ming/262,0
